Fecha;Hora;"Demanda
[MW]"
06-08-2021;5;8246
06-08-2021;6;8343
06-08-2021;7;8747
06-08-2021;8;9264
06-08-2021;9;9917
06-08-2021;10;10425
06-08-2021;11;10651
06-08-2021;12;10639
06-08-2021;13;10491
06-08-2021;14;10429
06-08-2021;15;10355
06-08-2021;16;10259
06-08-2021;17;10138
06-08-2021;18;10042
06-08-2021;19;10405
06-08-2021;20;10658
06-08-2021;21;10564
06-08-2021;22;10453
06-08-2021;23;10193
06-08-2021;24;9854
07-08-2021;1;9402
07-08-2021;2;8907
07-08-2021;3;8509
07-08-2021;4;8279
07-08-2021;5;8235
07-08-2021;6;8196
07-08-2021;7;8297
07-08-2021;8;8422
07-08-2021;9;8687
07-08-2021;10;9357
07-08-2021;11;9764
07-08-2021;12;9852
07-08-2021;13;9905
07-08-2021;14;9928
07-08-2021;15;9904
07-08-2021;16;9713
07-08-2021;17;9695
07-08-2021;18;9677
07-08-2021;19;10162
07-08-2021;20;10352
07-08-2021;21;10291
07-08-2021;22;10176
07-08-2021;23;9954
07-08-2021;24;9561
08-08-2021;1;9093
08-08-2021;2;8602
08-08-2021;3;8254
08-08-2021;4;8038
08-08-2021;5;7948
08-08-2021;6;7886
08-08-2021;7;7846
08-08-2021;8;7843
08-08-2021;9;7960
08-08-2021;10;8513
08-08-2021;11;8996
08-08-2021;12;9164
08-08-2021;13;9189
08-08-2021;14;9171
08-08-2021;15;9169
08-08-2021;16;9109
08-08-2021;17;9093
08-08-2021;18;9181
08-08-2021;19;9729
08-08-2021;20;10174
08-08-2021;21;10317
08-08-2021;22;10347
08-08-2021;23;10084
08-08-2021;24;9547
09-08-2021;1;8997
09-08-2021;2;8504
09-08-2021;3;8204
09-08-2021;4;8078
09-08-2021;5;8079
09-08-2021;6;8204
09-08-2021;7;8638
09-08-2021;8;9287
09-08-2021;9;10111
09-08-2021;10;10771
09-08-2021;11;10947
09-08-2021;12;10941
09-08-2021;13;10805
09-08-2021;14;10641
09-08-2021;15;10495
09-08-2021;16;10346
09-08-2021;17;10356
09-08-2021;18;10123
09-08-2021;19;10664
09-08-2021;20;11005
09-08-2021;21;10989
09-08-2021;22;10918
09-08-2021;23;10475
09-08-2021;24;9743
10-08-2021;1;9204
10-08-2021;2;8620
10-08-2021;3;8377
10-08-2021;4;8235
10-08-2021;5;8222
10-08-2021;6;8319
10-08-2021;7;8722
10-08-2021;8;9317
10-08-2021;9;10060
10-08-2021;10;10527
10-08-2021;11;10596
10-08-2021;12;10409
10-08-2021;13;10310
10-08-2021;14;10123
10-08-2021;15;10005
10-08-2021;16;9903
10-08-2021;17;9816
10-08-2021;18;9807
10-08-2021;19;10391
10-08-2021;20;10833
10-08-2021;21;10834
10-08-2021;22;10758
10-08-2021;23;10370
10-08-2021;24;9773
11-08-2021;1;8807
11-08-2021;2;8643
11-08-2021;3;8410
11-08-2021;4;8235
11-08-2021;5;8235
11-08-2021;6;8336
11-08-2021;7;8713
11-08-2021;8;9294
11-08-2021;9;9974
11-08-2021;10;10496
11-08-2021;11;10526
11-08-2021;12;10384
11-08-2021;13;10245
11-08-2021;14;10029
11-08-2021;15;9900
11-08-2021;16;9766
11-08-2021;17;9782
11-08-2021;18;9798
11-08-2021;19;10366
11-08-2021;20;10811
11-08-2021;21;10768
11-08-2021;22;10658
11-08-2021;23;10249
11-08-2021;24;9690
12-08-2021;1;9090
12-08-2021;2;8602
12-08-2021;3;8321
12-08-2021;4;8174
12-08-2021;5;8152
12-08-2021;6;8260
12-08-2021;7;8618
12-08-2021;8;9208
12-08-2021;9;10027
12-08-2021;10;10613
12-08-2021;11;10804
12-08-2021;12;10783
12-08-2021;13;10696
12-08-2021;14;10551
12-08-2021;15;10529
12-08-2021;16;10483
12-08-2021;17;10309
12-08-2021;18;10190
12-08-2021;19;10732
12-08-2021;20;11100
12-08-2021;21;11022
12-08-2021;22;10980
12-08-2021;23;10618
12-08-2021;24;9924
13-08-2021;1;9319
13-08-2021;2;8785
13-08-2021;3;8526
13-08-2021;4;8339
13-08-2021;5;8309
13-08-2021;6;8359
13-08-2021;7;8728
13-08-2021;8;9324
13-08-2021;9;10103
13-08-2021;10;10828
13-08-2021;11;11044
13-08-2021;12;11017
13-08-2021;13;10788
13-08-2021;14;10554
13-08-2021;15;10375
13-08-2021;16;10263
13-08-2021;17;10063
13-08-2021;18;10007
13-08-2021;19;10519
13-08-2021;20;10885
13-08-2021;21;10814
13-08-2021;22;10676
13-08-2021;23;10427
13-08-2021;24;10036
14-08-2021;1;9476
14-08-2021;2;8930
14-08-2021;3;8548
14-08-2021;4;8319
14-08-2021;5;8293
14-08-2021;6;8260
14-08-2021;7;8411
14-08-2021;8;8491
14-08-2021;9;8799
14-08-2021;10;9387
14-08-2021;11;9355
14-08-2021;12;9731
14-08-2021;13;9632
14-08-2021;14;9617
14-08-2021;15;9480
14-08-2021;16;9334
14-08-2021;17;9304
14-08-2021;18;9401
14-08-2021;19;10008
14-08-2021;20;10330
14-08-2021;21;10256
14-08-2021;22;10137
14-08-2021;23;9861
14-08-2021;24;9445
15-08-2021;1;8986
15-08-2021;2;8465
15-08-2021;3;8133
15-08-2021;4;7900
15-08-2021;5;7727
15-08-2021;6;7721
15-08-2021;7;7801
15-08-2021;8;7779
15-08-2021;9;7965
15-08-2021;10;8452
15-08-2021;11;8876
15-08-2021;12;9199
15-08-2021;13;9326
15-08-2021;14;9433
15-08-2021;15;9486
15-08-2021;16;9516
15-08-2021;17;9577
15-08-2021;18;9602
15-08-2021;19;10123
15-08-2021;20;10477
15-08-2021;21;10479
15-08-2021;22;10383
15-08-2021;23;9932
15-08-2021;24;9349
16-08-2021;1;8776
16-08-2021;2;8371
16-08-2021;3;8125
16-08-2021;4;8026
16-08-2021;5;7886
16-08-2021;6;8033
16-08-2021;7;8495
16-08-2021;8;9108
16-08-2021;9;9864
16-08-2021;10;10713
16-08-2021;11;10848
16-08-2021;12;11013
16-08-2021;13;10957
16-08-2021;14;10861
16-08-2021;15;10926
16-08-2021;16;10771
16-08-2021;17;10427
16-08-2021;18;10337
16-08-2021;19;10783
16-08-2021;20;11060
16-08-2021;21;10944
16-08-2021;22;10771
16-08-2021;23;10359
16-08-2021;24;9791
17-08-2021;1;9114
17-08-2021;2;8706
17-08-2021;3;8334
17-08-2021;4;8178
17-08-2021;5;8150
17-08-2021;6;8164
17-08-2021;7;8571
17-08-2021;8;9165
17-08-2021;9;10026
17-08-2021;10;10611
17-08-2021;11;10745
17-08-2021;12;10762
17-08-2021;13;10615
17-08-2021;14;10558
17-08-2021;15;10596
17-08-2021;16;10521
17-08-2021;17;10417
17-08-2021;18;10193
17-08-2021;19;10635
17-08-2021;20;10846
17-08-2021;21;10700
17-08-2021;22;10501
17-08-2021;23;10102
17-08-2021;24;9594
18-08-2021;1;8966
18-08-2021;2;8748
18-08-2021;3;8345
18-08-2021;4;8232
18-08-2021;5;8140
18-08-2021;6;8230
18-08-2021;7;8533
18-08-2021;8;9089
18-08-2021;9;9762
18-08-2021;10;10239
18-08-2021;11;10387
18-08-2021;12;10421
18-08-2021;13;10543
18-08-2021;14;10447
18-08-2021;15;10467
18-08-2021;16;10473
18-08-2021;17;10453
18-08-2021;18;10449
18-08-2021;19;10787
18-08-2021;20;10899
18-08-2021;21;10682
18-08-2021;22;10505
18-08-2021;23;10096
18-08-2021;24;9496
19-08-2021;1;8999
19-08-2021;2;8552
19-08-2021;3;8253
19-08-2021;4;8108
19-08-2021;5;8060
19-08-2021;6;8192
19-08-2021;7;8539
19-08-2021;8;9087
19-08-2021;9;9759
19-08-2021;10;10233
19-08-2021;11;10435
19-08-2021;12;10631
19-08-2021;13;10644
19-08-2021;14;10560
19-08-2021;15;10483
19-08-2021;16;10441
19-08-2021;17;10303
19-08-2021;18;10050
19-08-2021;19;10499
19-08-2021;20;10797
19-08-2021;21;10701
19-08-2021;22;10534
19-08-2021;23;10274
19-08-2021;24;9701
20-08-2021;1;9120
20-08-2021;2;8706
20-08-2021;3;8370
20-08-2021;4;8226
20-08-2021;5;8233
20-08-2021;6;8297
20-08-2021;7;8634
20-08-2021;8;9290
20-08-2021;9;9999
20-08-2021;10;10451
20-08-2021;11;10665
20-08-2021;12;10692
20-08-2021;13;10604
20-08-2021;14;10609
20-08-2021;15;10611
20-08-2021;16;10613
20-08-2021;17;10401
20-08-2021;18;10272
20-08-2021;19;10690
20-08-2021;20;10825
20-08-2021;21;10692
20-08-2021;22;10544
20-08-2021;23;10229
20-08-2021;24;9770
21-08-2021;1;9260
21-08-2021;2;8736
21-08-2021;3;8413
21-08-2021;4;8125
21-08-2021;5;7989
21-08-2021;6;7917
21-08-2021;7;8102
21-08-2021;8;8358
21-08-2021;9;8638
21-08-2021;10;9115
21-08-2021;11;9451
21-08-2021;12;9669
21-08-2021;13;9610
21-08-2021;14;9708
21-08-2021;15;9475
21-08-2021;16;9376
21-08-2021;17;9269
21-08-2021;18;9223
21-08-2021;19;9899
21-08-2021;20;10150
21-08-2021;21;10032
21-08-2021;22;9991
21-08-2021;23;9723
21-08-2021;24;9373
22-08-2021;1;8872
22-08-2021;2;8410
22-08-2021;3;8036
22-08-2021;4;7780
22-08-2021;5;7667
22-08-2021;6;7637
22-08-2021;7;7713
22-08-2021;8;7596
22-08-2021;9;7895
22-08-2021;10;8251
22-08-2021;11;8509
22-08-2021;12;8730
22-08-2021;13;8826
22-08-2021;14;8960
22-08-2021;15;8951
22-08-2021;16;8807
22-08-2021;17;8622
22-08-2021;18;8714
22-08-2021;19;9577
22-08-2021;20;10135
22-08-2021;21;10277
22-08-2021;22;10139
22-08-2021;23;9806
22-08-2021;24;9319
23-08-2021;1;8795
23-08-2021;2;8372
23-08-2021;3;8146
23-08-2021;4;8038
23-08-2021;5;7927
23-08-2021;6;8060
23-08-2021;7;8498
23-08-2021;8;9084
23-08-2021;9;9930
23-08-2021;10;10657
23-08-2021;11;10868
23-08-2021;12;11007
23-08-2021;13;11043
23-08-2021;14;10840
23-08-2021;15;10647
23-08-2021;16;10544
23-08-2021;17;10507
23-08-2021;18;10332
23-08-2021;19;10729
23-08-2021;20;11073
23-08-2021;21;11002
23-08-2021;22;10785
23-08-2021;23;10359
23-08-2021;24;9711
24-08-2021;1;9105
24-08-2021;2;8632
24-08-2021;3;8286
24-08-2021;4;8140
24-08-2021;5;8013
24-08-2021;6;8100
24-08-2021;7;8532
24-08-2021;8;9074
24-08-2021;9;9856
24-08-2021;10;10349
24-08-2021;11;10531
24-08-2021;12;10454
24-08-2021;13;10340
24-08-2021;14;10251
24-08-2021;15;10156
24-08-2021;16;10119
24-08-2021;17;10021
24-08-2021;18;10035
24-08-2021;19;10415
24-08-2021;20;10869
24-08-2021;21;10818
24-08-2021;22;10742
24-08-2021;23;10414
24-08-2021;24;9624
25-08-2021;1;8921
25-08-2021;2;8342
25-08-2021;3;8043
25-08-2021;4;8115
25-08-2021;5;7934
25-08-2021;6;8012
25-08-2021;7;8346
25-08-2021;8;8846
25-08-2021;9;9551
25-08-2021;10;9990
25-08-2021;11;10151
25-08-2021;12;10214
25-08-2021;13;10120
25-08-2021;14;10036
25-08-2021;15;9935
25-08-2021;16;9800
25-08-2021;17;9825
25-08-2021;18;9729
25-08-2021;19;10122
25-08-2021;20;10627
25-08-2021;21;10575
25-08-2021;22;10473
25-08-2021;23;10048
25-08-2021;24;9322
26-08-2021;1;8915
26-08-2021;2;8487
26-08-2021;3;8103
26-08-2021;4;7988
26-08-2021;5;8000
26-08-2021;6;8040
26-08-2021;7;8439
26-08-2021;8;8884
26-08-2021;9;9793
26-08-2021;10;10248
26-08-2021;11;10278
26-08-2021;12;10229
26-08-2021;13;10163
26-08-2021;14;10064
26-08-2021;15;10016
26-08-2021;16;9915
26-08-2021;17;9840
26-08-2021;18;9803
26-08-2021;19;10226
26-08-2021;20;10432
26-08-2021;21;10457
26-08-2021;22;10397
26-08-2021;23;10145
26-08-2021;24;9548
27-08-2021;1;8897
27-08-2021;2;8393
27-08-2021;3;8051
27-08-2021;4;7970
27-08-2021;5;7894
27-08-2021;6;8026
27-08-2021;7;8352
27-08-2021;8;8841
27-08-2021;9;9693
27-08-2021;10;10215
27-08-2021;11;10356
27-08-2021;12;10403
27-08-2021;13;10485
27-08-2021;14;10410
27-08-2021;15;10361
27-08-2021;16;10282
27-08-2021;17;10199
27-08-2021;18;10086
27-08-2021;19;10420
27-08-2021;20;10595
27-08-2021;21;10633
27-08-2021;22;10439
27-08-2021;23;9832
27-08-2021;24;9458
28-08-2021;1;9168
28-08-2021;2;8693
28-08-2021;3;8251
28-08-2021;4;7978
28-08-2021;5;7961
28-08-2021;6;7935
28-08-2021;7;8058
28-08-2021;8;8064
28-08-2021;9;8327
28-08-2021;10;8857
28-08-2021;11;9204
28-08-2021;12;9326
28-08-2021;13;9323
28-08-2021;14;9278
28-08-2021;15;9151
28-08-2021;16;8955
28-08-2021;17;8805
28-08-2021;18;8675
28-08-2021;19;9166
28-08-2021;20;9612
28-08-2021;21;9524
28-08-2021;22;9544
28-08-2021;23;9408
28-08-2021;24;9068
29-08-2021;1;8690
29-08-2021;2;8256
29-08-2021;3;7966
29-08-2021;4;7766
29-08-2021;5;7636
29-08-2021;6;7620
29-08-2021;7;7623
29-08-2021;8;7537
29-08-2021;9;7698
29-08-2021;10;7985
29-08-2021;11;8348
29-08-2021;12;8528
29-08-2021;13;8637
29-08-2021;14;8768
29-08-2021;15;8703
29-08-2021;16;8565
29-08-2021;17;8509
29-08-2021;18;8630
29-08-2021;19;9063
29-08-2021;20;9585
29-08-2021;21;9644
29-08-2021;22;9599
29-08-2021;23;9289
29-08-2021;24;8776
30-08-2021;1;8419
30-08-2021;2;7954
30-08-2021;3;7734
30-08-2021;4;7610
30-08-2021;5;7610
30-08-2021;6;7763
30-08-2021;7;8130
30-08-2021;8;8753
30-08-2021;9;9469
30-08-2021;10;10150
30-08-2021;11;10424
30-08-2021;12;10499
30-08-2021;13;10484
30-08-2021;14;10427
30-08-2021;15;10342
30-08-2021;16;10241
30-08-2021;17;10107
30-08-2021;18;9720
30-08-2021;19;10149
30-08-2021;20;10656
30-08-2021;21;10554
30-08-2021;22;10441
30-08-2021;23;10044
30-08-2021;24;9523
31-08-2021;1;8915
31-08-2021;2;8538
31-08-2021;3;8245
31-08-2021;4;8107
31-08-2021;5;8080
31-08-2021;6;8142
31-08-2021;7;8533
31-08-2021;8;8976
31-08-2021;9;9634
31-08-2021;10;10177
31-08-2021;11;10414
31-08-2021;12;10371
31-08-2021;13;10172
31-08-2021;14;10117
31-08-2021;15;10023
31-08-2021;16;9925
31-08-2021;17;9895
31-08-2021;18;9790
31-08-2021;19;9889
31-08-2021;20;10394
31-08-2021;21;10296
31-08-2021;22;10155
31-08-2021;23;9878
31-08-2021;24;9382
