Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW]
11-07-2021;18;9390;2817;6573
11-07-2021;19;10230;3069;7161
11-07-2021;20;10467;3140,1;7326,9
11-07-2021;21;10505;3151,5;7353,5
11-07-2021;22;10484;3145,2;7338,8
11-07-2021;23;10107;3032,1;7074,9
11-07-2021;24;9574;2872,2;6701,8
12-07-2021;1;9015;2704,5;6310,5
12-07-2021;2;8549;2564,7;5984,3
12-07-2021;3;8240;2472;5768
12-07-2021;4;8089;2426,7;5662,3
12-07-2021;5;8067;2420,1;5646,9
12-07-2021;6;8143;2442,9;5700,1
12-07-2021;7;8463;2538,9;5924,1
12-07-2021;8;9020;2706;6314
12-07-2021;9;9839;2951,7;6887,3
12-07-2021;10;10538;3161,4;7376,6
12-07-2021;11;10988;3296,4;7691,6
12-07-2021;12;11232;3369,6;7862,4
12-07-2021;13;11229;3368,7;7860,3
12-07-2021;14;11242;3372,6;7869,4
12-07-2021;15;11192;3357,6;7834,4
12-07-2021;16;11143;3342,9;7800,1
12-07-2021;17;11193;3357,9;7835,1
12-07-2021;18;10733;3219,9;7513,1
12-07-2021;19;10717;3215,1;7501,9
12-07-2021;20;10859;3257,7;7601,3
12-07-2021;21;10790;3237;7553
12-07-2021;22;10666;3199,8;7466,2
12-07-2021;23;10591;3177,3;7413,7
12-07-2021;24;10187;3056,1;7130,9
13-07-2021;1;9583;2874,9;6708,1
13-07-2021;2;8999;2699,7;6299,3
13-07-2021;3;8629;2588,7;6040,3
13-07-2021;4;8429;2528,7;5900,3
13-07-2021;5;8400;2520;5880
13-07-2021;6;8491;2547,3;5943,7
13-07-2021;7;8742;2622,6;6119,4
13-07-2021;8;9289;2786,7;6502,3
13-07-2021;9;10113;3033,9;7079,1
13-07-2021;10;10750;3225;7525
13-07-2021;11;10964;3289,2;7674,8
13-07-2021;12;10969;3290,7;7678,3
13-07-2021;13;10851;3255,3;7595,7
13-07-2021;14;10765;3229,5;7535,5
13-07-2021;15;10629;3188,7;7440,3
13-07-2021;16;10608;3182,4;7425,6
13-07-2021;17;10561;3168,3;7392,7
13-07-2021;18;10357;3107,1;7249,9
13-07-2021;19;10496;3148,8;7347,2
13-07-2021;20;10675;3202,5;7472,5
13-07-2021;21;10670;3201;7469
13-07-2021;22;10584;3175,2;7408,8
13-07-2021;23;10533;3159,9;7373,1
13-07-2021;24;9764;2929,2;6834,8
14-07-2021;1;9473;2841,9;6631,1
14-07-2021;2;8867;2660,1;6206,9
14-07-2021;3;8532;2559,6;5972,4
14-07-2021;4;8323;2496,9;5826,1
14-07-2021;5;8247;2474,1;5772,9
14-07-2021;6;8365;2509,5;5855,5
14-07-2021;7;8693;2607,9;6085,1
14-07-2021;8;9163;2748,9;6414,1
14-07-2021;9;9963;2988,9;6974,1
14-07-2021;10;10712;3213,6;7498,4
14-07-2021;11;10948;3284,4;7663,6
14-07-2021;12;10988;3296,4;7691,6
14-07-2021;13;10926;3277,8;7648,2
14-07-2021;14;10732;3219,6;7512,4
14-07-2021;15;10733;3219,9;7513,1
14-07-2021;16;10663;3198,9;7464,1
14-07-2021;17;10570;3171;7399
14-07-2021;18;10360;3108;7252
14-07-2021;19;10518;3155,4;7362,6
14-07-2021;20;10748;3224,4;7523,6
14-07-2021;21;10578;3173,4;7404,6
14-07-2021;22;10651;3195,3;7455,7
14-07-2021;23;10629;3188,7;7440,3
14-07-2021;24;10278;3083,4;7194,6
15-07-2021;1;9668;2900,4;6767,6
15-07-2021;2;9073;2721,9;6351,1
15-07-2021;3;8655;2596,5;6058,5
15-07-2021;4;8500;2550;5950
15-07-2021;5;8396;2518,8;5877,2
15-07-2021;6;8513;2553,9;5959,1
15-07-2021;7;8843;2652,9;6190,1
15-07-2021;8;9430;2829;6601
15-07-2021;9;10134;3040,2;7093,8
15-07-2021;10;10801;3240,3;7560,7
15-07-2021;11;11053;3315,9;7737,1
15-07-2021;12;10999;3299,7;7699,3
15-07-2021;13;10794;3238,2;7555,8
15-07-2021;14;10653;3195,9;7457,1
15-07-2021;15;10541;3162,3;7378,7
15-07-2021;16;10384;3115,2;7268,8
15-07-2021;17;10224;3067,2;7156,8
15-07-2021;18;10057;3017,1;7039,9
15-07-2021;19;10204;3061,2;7142,8
15-07-2021;20;10339;3101,7;7237,3
15-07-2021;21;10287;3086,1;7200,9
15-07-2021;22;10238;3071,4;7166,6
15-07-2021;23;10289;3086,7;7202,3
15-07-2021;24;10029;3008,7;7020,3
16-07-2021;1;9496;2848,8;6647,2
16-07-2021;2;8996;2698,8;6297,2
16-07-2021;3;8592;2577,6;6014,4
16-07-2021;4;8358;2507,4;5850,6
16-07-2021;5;8225;2467,5;5757,5
16-07-2021;6;8209;2462,7;5746,3
16-07-2021;7;8258;2477,4;5780,6
16-07-2021;8;8298;2489,4;5808,6
16-07-2021;9;8468;2540,4;5927,6
16-07-2021;10;9017;2705,1;6311,9
16-07-2021;11;9436;2830,8;6605,2
16-07-2021;12;9538;2861,4;6676,6
16-07-2021;13;9554;2866,2;6687,8
16-07-2021;14;9506;2851,8;6654,2
16-07-2021;15;9393;2817,9;6575,1
16-07-2021;16;9263;2778,9;6484,1
16-07-2021;17;9245;2773,5;6471,5
16-07-2021;18;9417;2825,1;6591,9
16-07-2021;19;10089;3026,7;7062,3
16-07-2021;20;10302;3090,6;7211,4
16-07-2021;21;10303;3090,9;7212,1
16-07-2021;22;10312;3093,6;7218,4
16-07-2021;23;10125;3037,5;7087,5
16-07-2021;24;9706;2911,8;6794,2
17-07-2021;1;9280;2784;6496
17-07-2021;2;8779;2633,7;6145,3
17-07-2021;3;8328;2498,4;5829,6
17-07-2021;4;8103;2430,9;5672,1
17-07-2021;5;8046;2413,8;5632,2
17-07-2021;6;8037;2411,1;5625,9
17-07-2021;7;8132;2439,6;5692,4
17-07-2021;8;8286;2485,8;5800,2
17-07-2021;9;8451;2535,3;5915,7
17-07-2021;10;8902;2670,6;6231,4
17-07-2021;11;9217;2765,1;6451,9
17-07-2021;12;9298;2789,4;6508,6
17-07-2021;13;9269;2780,7;6488,3
17-07-2021;14;9230;2769;6461
17-07-2021;15;9083;2724,9;6358,1
17-07-2021;16;8944;2683,2;6260,8
17-07-2021;17;8942;2682,6;6259,4
17-07-2021;18;9171;2751,3;6419,7
17-07-2021;19;9870;2961;6909
17-07-2021;20;10085;3025,5;7059,5
17-07-2021;21;10060;3018;7042
17-07-2021;22;10074;3022,2;7051,8
17-07-2021;23;9879;2963,7;6915,3
17-07-2021;24;9427;2828,1;6598,9
18-07-2021;1;9008;2702,4;6305,6
18-07-2021;2;8443;2532,9;5910,1
18-07-2021;3;8086;2425,8;5660,2
18-07-2021;4;7831;2349,3;5481,7
18-07-2021;5;7700;2310;5390
18-07-2021;6;7671;2301,3;5369,7
18-07-2021;7;7680;2304;5376
18-07-2021;8;7699;2309,7;5389,3
18-07-2021;9;7727;2318,1;5408,9
18-07-2021;10;8144;2443,2;5700,8
18-07-2021;11;8536;2560,8;5975,2
18-07-2021;12;8698;2609,4;6088,6
18-07-2021;13;8704;2611,2;6092,8
18-07-2021;14;8739;2621,7;6117,3
18-07-2021;15;8642;2592,6;6049,4
18-07-2021;16;8497;2549,1;5947,9
18-07-2021;17;8498;2549,4;5948,6
18-07-2021;18;8805;2641,5;6163,5
18-07-2021;19;9616;2884,8;6731,2
18-07-2021;20;10004;3001,2;7002,8
18-07-2021;21;10134;3040,2;7093,8
18-07-2021;22;10120;3036;7084
18-07-2021;23;9804;2941,2;6862,8
18-07-2021;24;9370;2811;6559
19-07-2021;1;8844;2653,2;6190,8
19-07-2021;2;8381;2514,3;5866,7
19-07-2021;3;8125;2437,5;5687,5
19-07-2021;4;7973;2391,9;5581,1
19-07-2021;5;7932;2379,6;5552,4
19-07-2021;6;8023;2406,9;5616,1
19-07-2021;7;8378;2513,4;5864,6
19-07-2021;8;8944;2683,2;6260,8
19-07-2021;9;9681;2904,3;6776,7
19-07-2021;10;10229;3068,7;7160,3
19-07-2021;11;10473;3141,9;7331,1
19-07-2021;12;10544;3163,2;7380,8
19-07-2021;13;10496;3148,8;7347,2
19-07-2021;14;10405;3121,5;7283,5
19-07-2021;15;10240;3072;7168
19-07-2021;16;10080;3024;7056
19-07-2021;17;9913;2973,9;6939,1
19-07-2021;18;9807;2942,1;6864,9
19-07-2021;19;10014;3004,2;7009,8
19-07-2021;20;10304;3091,2;7212,8
19-07-2021;21;10407;3122,1;7284,9
19-07-2021;22;10350;3105;7245
19-07-2021;23;10295;3088,5;7206,5
19-07-2021;24;10018;3005,4;7012,6
20-07-2021;1;9433;2829,9;6603,1
20-07-2021;2;8915;2674,5;6240,5
20-07-2021;3;8595;2578,5;6016,5
20-07-2021;4;8427;2528,1;5898,9
20-07-2021;5;8381;2514,3;5866,7
20-07-2021;6;8456;2536,8;5919,2
20-07-2021;7;8762;2628,6;6133,4
20-07-2021;8;9259;2777,7;6481,3
20-07-2021;9;9937;2981,1;6955,9
20-07-2021;10;10410;3123;7287
20-07-2021;11;10621;3186,3;7434,7
20-07-2021;12;10620;3186;7434
20-07-2021;13;10477;3143,1;7333,9
20-07-2021;14;10432;3129,6;7302,4
20-07-2021;15;10308;3092,4;7215,6
20-07-2021;16;10217;3065,1;7151,9
20-07-2021;17;10151;3045,3;7105,7
20-07-2021;18;9797;2939,1;6857,9
20-07-2021;19;10119;3035,7;7083,3
20-07-2021;20;10229;3068,7;7160,3
20-07-2021;21;10064;3019,2;7044,8
20-07-2021;22;9925;2977,5;6947,5
20-07-2021;23;9973;2991,9;6981,1
20-07-2021;24;9758;2927,4;6830,6
21-07-2021;1;9222;2766,6;6455,4
21-07-2021;2;8686;2605,8;6080,2
21-07-2021;3;8410;2523;5887
21-07-2021;4;8221;2466,3;5754,7
21-07-2021;5;8137;2441,1;5695,9
21-07-2021;6;8238;2471,4;5766,6
21-07-2021;7;8484;2545,2;5938,8
21-07-2021;8;8967;2690,1;6276,9
21-07-2021;9;9606;2881,8;6724,2
21-07-2021;10;9984;2995,2;6988,8
21-07-2021;11;10150;3045;7105
21-07-2021;12;10176;3052,8;7123,2
21-07-2021;13;10102;3030,6;7071,4
21-07-2021;14;10047;3014,1;7032,9
21-07-2021;15;10029;3008,7;7020,3
21-07-2021;16;9970;2991;6979
21-07-2021;17;9914;2974,2;6939,8
21-07-2021;18;9519;2855,7;6663,3
21-07-2021;19;9665;2899,5;6765,5
21-07-2021;20;9319;2795,7;6523,3
21-07-2021;21;9268;2780,4;6487,6
21-07-2021;22;9146;2743,8;6402,2
21-07-2021;23;9176;2752,8;6423,2
21-07-2021;24;8989;2696,7;6292,3
22-07-2021;1;9019;2705,7;6313,3
22-07-2021;2;8600;2580;6020
22-07-2021;3;8310;2493;5817
22-07-2021;4;8212;2463,6;5748,4
22-07-2021;5;8201;2460,3;5740,7
22-07-2021;6;8237;2471,1;5765,9
22-07-2021;7;8593;2577,9;6015,1
22-07-2021;8;9032;2709,6;6322,4
22-07-2021;9;9691;2907,3;6783,7
22-07-2021;10;10184;3055,2;7128,8
22-07-2021;11;10375;3112,5;7262,5
22-07-2021;12;10390;3117;7273
22-07-2021;13;10301;3090,3;7210,7
22-07-2021;14;10252;3075,6;7176,4
22-07-2021;15;10171;3051,3;7119,7
22-07-2021;16;10136;3040,8;7095,2
22-07-2021;17;9991;2997,3;6993,7
22-07-2021;18;9554;2866,2;6687,8
22-07-2021;19;9824;2947,2;6876,8
22-07-2021;20;9954;2986,2;6967,8
22-07-2021;21;9882;2964,6;6917,4
22-07-2021;22;9862;2958,6;6903,4
22-07-2021;23;9831;2949,3;6881,7
22-07-2021;24;9294;2788,2;6505,8
23-07-2021;1;9254;2776,2;6477,8
23-07-2021;2;8775;2632,5;6142,5
23-07-2021;3;8465;2539,5;5925,5
23-07-2021;4;8299;2489,7;5809,3
23-07-2021;5;8287;2486,1;5800,9
23-07-2021;6;8380;2514;5866
23-07-2021;7;8611;2583,3;6027,7
23-07-2021;8;9112;2733,6;6378,4
23-07-2021;9;9791;2937,3;6853,7
23-07-2021;10;10301;3090,3;7210,7
23-07-2021;11;10535;3160,5;7374,5
23-07-2021;12;10574;3172,2;7401,8
23-07-2021;13;10483;3144,9;7338,1
23-07-2021;14;10385;3115,5;7269,5
23-07-2021;15;10328;3098,4;7229,6
23-07-2021;16;10290;3087;7203
23-07-2021;17;10127;3038,1;7088,9
23-07-2021;18;9713;2913,9;6799,1
23-07-2021;19;9935;2980,5;6954,5
23-07-2021;20;10118;3035,4;7082,6
23-07-2021;21;10021;3006,3;7014,7
23-07-2021;22;9994;2998,2;6995,8
23-07-2021;23;10054;3016,2;7037,8
23-07-2021;24;9974;2992,2;6981,8
24-07-2021;1;9494;2848,2;6645,8
24-07-2021;2;8956;2686,8;6269,2
24-07-2021;3;8616;2584,8;6031,2
24-07-2021;4;8418;2525,4;5892,6
24-07-2021;5;8336;2500,8;5835,2
24-07-2021;6;8275;2482,5;5792,5
24-07-2021;7;8332;2499,6;5832,4
24-07-2021;8;8536;2560,8;5975,2
24-07-2021;9;8893;2667,9;6225,1
24-07-2021;10;9323;2796,9;6526,1
24-07-2021;11;9802;2940,6;6861,4
24-07-2021;12;10079;3023,7;7055,3
24-07-2021;13;10162;3048,6;7113,4
24-07-2021;14;10153;3045,9;7107,1
24-07-2021;15;10142;3042,6;7099,4
24-07-2021;16;9952;2985,6;6966,4
24-07-2021;17;9789;2936,7;6852,3
24-07-2021;18;9760;2928;6832
24-07-2021;19;10334;3100,2;7233,8
24-07-2021;20;10471;3141,3;7329,7
24-07-2021;21;10406;3121,8;7284,2
24-07-2021;22;10373;3111,9;7261,1
24-07-2021;23;10100;3030;7070
24-07-2021;24;9789;2936,7;6852,3
25-07-2021;1;9247;2774,1;6472,9
25-07-2021;2;8811;2643,3;6167,7
25-07-2021;3;8407;2522,1;5884,9
25-07-2021;4;8156;2446,8;5709,2
25-07-2021;5;8021;2406,3;5614,7
25-07-2021;6;7943;2382,9;5560,1
25-07-2021;7;7985;2395,5;5589,5
25-07-2021;8;8010;2403;5607
25-07-2021;9;8102;2430,6;5671,4
25-07-2021;10;8546;2563,8;5982,2
25-07-2021;11;8824;2647,2;6176,8
25-07-2021;12;9064;2719,2;6344,8
25-07-2021;13;9180;2754;6426
25-07-2021;14;9260;2778;6482
25-07-2021;15;9209;2762,7;6446,3
25-07-2021;16;9095;2728,5;6366,5
25-07-2021;17;9112;2733,6;6378,4
25-07-2021;18;9393;2817,9;6575,1
25-07-2021;19;10077;3023,1;7053,9
25-07-2021;20;10356;3106,8;7249,2
25-07-2021;21;10434;3130,2;7303,8
25-07-2021;22;10454;3136,2;7317,8
25-07-2021;23;10038;3011,4;7026,6
25-07-2021;24;9577;2873,1;6703,9
26-07-2021;1;9021;2706,3;6314,7
26-07-2021;2;8574;2572,2;6001,8
26-07-2021;3;8301;2490,3;5810,7
26-07-2021;4;8174;2452,2;5721,8
26-07-2021;5;8143;2442,9;5700,1
26-07-2021;6;8186;2455,8;5730,2
26-07-2021;7;8565;2569,5;5995,5
26-07-2021;8;9134;2740,2;6393,8
26-07-2021;9;9902;2970,6;6931,4
26-07-2021;10;10684;3205,2;7478,8
26-07-2021;11;10969;3290,7;7678,3
26-07-2021;12;10945;3283,5;7661,5
26-07-2021;13;10850;3255;7595
26-07-2021;14;10739;3221,7;7517,3
26-07-2021;15;10595;3178,5;7416,5
26-07-2021;16;10452;3135,6;7316,4
26-07-2021;17;10442;3132,6;7309,4
26-07-2021;18;10193;3057,9;7135,1
26-07-2021;19;10375;3112,5;7262,5
26-07-2021;20;10660;3198;7462
26-07-2021;21;10624;3187,2;7436,8
26-07-2021;22;10483;3144,9;7338,1
26-07-2021;23;10423;3126,9;7296,1
26-07-2021;24;10049;3014,7;7034,3
27-07-2021;1;9485;2845,5;6639,5
27-07-2021;2;8965;2689,5;6275,5
27-07-2021;3;8647;2594,1;6052,9
27-07-2021;4;8504;2551,2;5952,8
27-07-2021;5;8487;2546,1;5940,9
27-07-2021;6;8566;2569,8;5996,2
27-07-2021;7;8951;2685,3;6265,7
27-07-2021;8;9493;2847,9;6645,1
27-07-2021;9;10238;3071,4;7166,6
27-07-2021;10;10801;3240,3;7560,7
27-07-2021;11;11044;3313,2;7730,8
27-07-2021;12;10946;3283,8;7662,2
27-07-2021;13;10779;3233,7;7545,3
27-07-2021;14;10606;3181,8;7424,2
27-07-2021;15;10475;3142,5;7332,5
27-07-2021;16;10348;3104,4;7243,6
27-07-2021;17;10296;3088,8;7207,2
27-07-2021;18;10081;3024,3;7056,7
27-07-2021;19;10268;3080,4;7187,6
27-07-2021;20;10483;3144,9;7338,1
27-07-2021;21;10421;3126,3;7294,7
27-07-2021;22;10452;3135,6;7316,4
27-07-2021;23;10442;3132,6;7309,4
27-07-2021;24;10043;3012,9;7030,1
28-07-2021;1;9362;2808,6;6553,4
28-07-2021;2;8833;2649,9;6183,1
28-07-2021;3;8560;2568;5992
28-07-2021;4;8422;2526,6;5895,4
28-07-2021;5;8393;2517,9;5875,1
28-07-2021;6;8497;2549,1;5947,9
28-07-2021;7;8844;2653,2;6190,8
28-07-2021;8;9460;2838;6622
28-07-2021;9;10237;3071,1;7165,9
28-07-2021;10;10860;3258;7602
28-07-2021;11;10995;3298,5;7696,5
28-07-2021;12;10847;3254,1;7592,9
28-07-2021;13;10616;3184,8;7431,2
28-07-2021;14;10433;3129,9;7303,1
28-07-2021;15;10295;3088,5;7206,5
28-07-2021;16;10263;3078,9;7184,1
28-07-2021;17;10196;3058,8;7137,2
28-07-2021;18;9748;2924,4;6823,6
28-07-2021;19;9983;2994,9;6988,1
28-07-2021;20;10449;3134,7;7314,3
28-07-2021;21;10393;3117,9;7275,1
28-07-2021;22;10357;3107,1;7249,9
28-07-2021;23;10365;3109,5;7255,5
28-07-2021;24;9705;2911,5;6793,5
29-07-2021;1;9471;2841,3;6629,7
29-07-2021;2;8925;2677,5;6247,5
29-07-2021;3;8647;2594,1;6052,9
29-07-2021;4;8408;2522,4;5885,6
29-07-2021;5;8400;2520;5880
29-07-2021;6;8494;2548,2;5945,8
29-07-2021;7;8857;2657,1;6199,9
29-07-2021;8;9437;2831,1;6605,9
29-07-2021;9;10240;3072;7168
29-07-2021;10;10694;3208,2;7485,8
29-07-2021;11;10761;3228,3;7532,7
29-07-2021;12;10670;3201;7469
29-07-2021;13;10489;3146,7;7342,3
29-07-2021;14;10357;3107,1;7249,9
29-07-2021;15;10179;3053,7;7125,3
29-07-2021;16;10092;3027,6;7064,4
29-07-2021;17;10108;3032,4;7075,6
29-07-2021;18;9770;2931;6839
29-07-2021;19;9928;2978,4;6949,6
29-07-2021;20;10209;3062,7;7146,3
29-07-2021;21;10223;3066,9;7156,1
29-07-2021;22;10153;3045,9;7107,1
29-07-2021;23;10134;3040,2;7093,8
29-07-2021;24;9900;2970;6930
30-07-2021;1;9365;2809,5;6555,5
30-07-2021;2;8829;2648,7;6180,3
30-07-2021;3;8543;2562,9;5980,1
30-07-2021;4;8395;2518,5;5876,5
30-07-2021;5;8359;2507,7;5851,3
30-07-2021;6;8402;2520,6;5881,4
30-07-2021;7;8789;2636,7;6152,3
30-07-2021;8;9375;2812,5;6562,5
30-07-2021;9;10100;3030;7070
30-07-2021;10;10575;3172,5;7402,5
30-07-2021;11;10846;3253,8;7592,2
30-07-2021;12;10851;3255,3;7595,7
30-07-2021;13;10733;3219,9;7513,1
30-07-2021;14;10493;3147,9;7345,1
30-07-2021;15;10418;3125,4;7292,6
30-07-2021;16;10264;3079,2;7184,8
30-07-2021;17;10147;3044,1;7102,9
30-07-2021;18;9801;2940,3;6860,7
30-07-2021;19;9929;2978,7;6950,3
30-07-2021;20;10079;3023,7;7055,3
30-07-2021;21;10075;3022,5;7052,5
30-07-2021;22;10051;3015,3;7035,7
30-07-2021;23;10121;3036,3;7084,7
30-07-2021;24;9970;2991;6979
31-07-2021;1;9477;2843,1;6633,9
31-07-2021;2;8988;2696,4;6291,6
31-07-2021;3;8527;2558,1;5968,9
31-07-2021;4;8363;2508,9;5854,1
31-07-2021;5;8257;2477,1;5779,9
31-07-2021;6;8285;2485,5;5799,5
31-07-2021;7;8360;2508;5852
31-07-2021;8;8452;2535,6;5916,4
31-07-2021;9;8735;2620,5;6114,5
31-07-2021;10;9242;2772,6;6469,4
31-07-2021;11;9642;2892,6;6749,4
31-07-2021;12;9689;2906,7;6782,3
31-07-2021;13;9584;2875,2;6708,8
31-07-2021;14;9457;2837,1;6619,9
31-07-2021;15;9307;2792,1;6514,9
31-07-2021;16;9153;2745,9;6407,1
31-07-2021;17;9018;2705,4;6312,6
31-07-2021;18;9024;2707,2;6316,8
31-07-2021;19;9658;2897,4;6760,6
31-07-2021;20;9936;2980,8;6955,2
31-07-2021;21;9974;2992,2;6981,8
31-07-2021;22;9943;2982,9;6960,1
31-07-2021;23;9730;2919;6811
31-07-2021;24;9391;2817,3;6573,7
01-08-2021;1;8971;2691,3;6279,7
01-08-2021;2;8262;2478,6;5783,4
01-08-2021;3;8143;2442,9;5700,1
01-08-2021;4;7938;2381,4;5556,6
01-08-2021;5;7809;2342,7;5466,3
01-08-2021;6;7754;2326,2;5427,8
01-08-2021;7;7759;2327,7;5431,3
01-08-2021;8;7718;2315,4;5402,6
01-08-2021;9;7773;2331,9;5441,1
01-08-2021;10;8164;2449,2;5714,8
01-08-2021;11;8497;2549,1;5947,9
01-08-2021;12;8634;2590,2;6043,8
01-08-2021;13;8653;2595,9;6057,1
01-08-2021;14;8729;2618,7;6110,3
01-08-2021;15;8643;2592,9;6050,1
01-08-2021;16;8489;2546,7;5942,3
01-08-2021;17;8514;2554,2;5959,8
01-08-2021;18;8763;2628,9;6134,1
01-08-2021;19;9430;2829;6601
01-08-2021;20;9812;2943,6;6868,4
01-08-2021;21;9904;2971,2;6932,8
01-08-2021;22;9886;2965,8;6920,2
01-08-2021;23;9580;2874;6706
01-08-2021;24;9069;2720,7;6348,3
02-08-2021;1;8671;2601,3;6069,7
02-08-2021;2;8232;2469,6;5762,4
02-08-2021;3;7908;2372,4;5535,6
02-08-2021;4;7779;2333,7;5445,3
02-08-2021;5;7731;2319,3;5411,7
02-08-2021;6;7793;2337,9;5455,1
02-08-2021;7;8225;2467,5;5757,5
02-08-2021;8;8840;2652;6188
02-08-2021;9;9504;2851,2;6652,8
02-08-2021;10;10067;3020,1;7046,9
02-08-2021;11;10118;3035,4;7082,6
02-08-2021;12;10066;3019,8;7046,2
02-08-2021;13;10030;3009;7021
02-08-2021;14;10018;3005,4;7012,6
02-08-2021;15;9910;2973;6937
02-08-2021;16;9840;2952;6888
02-08-2021;17;9809;2942,7;6866,3
02-08-2021;18;9682;2904,6;6777,4
02-08-2021;19;9980;2994;6986
02-08-2021;20;10159;3047,7;7111,3
02-08-2021;21;10143;3042,9;7100,1
02-08-2021;22;10085;3025,5;7059,5
02-08-2021;23;9799;2939,7;6859,3
02-08-2021;24;9340;2802;6538
03-08-2021;1;8810;2643;6167
03-08-2021;2;8365;2509,5;5855,5
03-08-2021;3;8147;2444,1;5702,9
03-08-2021;4;8066;2419,8;5646,2
03-08-2021;5;8103;2430,9;5672,1
03-08-2021;6;8207;2462,1;5744,9
03-08-2021;7;8595;2578,5;6016,5
03-08-2021;8;9087;2726,1;6360,9
03-08-2021;9;9771;2931,3;6839,7
03-08-2021;10;10333;3099,9;7233,1
03-08-2021;11;10429;3128,7;7300,3
03-08-2021;12;10402;3120,6;7281,4
03-08-2021;13;10247;3074,1;7172,9
03-08-2021;14;10135;3040,5;7094,5
03-08-2021;15;10036;3010,8;7025,2
03-08-2021;16;9968;2990,4;6977,6
03-08-2021;17;9858;2957,4;6900,6
03-08-2021;18;9717;2915,1;6801,9
03-08-2021;19;10149;3044,7;7104,3
03-08-2021;20;10460;3138;7322
03-08-2021;21;10329;3098,7;7230,3
03-08-2021;22;10253;3075,9;7177,1
03-08-2021;23;9949;2984,7;6964,3
03-08-2021;24;9502;2850,6;6651,4
04-08-2021;1;8952;2685,6;6266,4
04-08-2021;2;8554;2566,2;5987,8
04-08-2021;3;8272;2481,6;5790,4
04-08-2021;4;8162;2448,6;5713,4
04-08-2021;5;8078;2423,4;5654,6
04-08-2021;6;8168;2450,4;5717,6
04-08-2021;7;8533;2559,9;5973,1
04-08-2021;8;9078;2723,4;6354,6
04-08-2021;9;9721;2916,3;6804,7
04-08-2021;10;10212;3063,6;7148,4
04-08-2021;11;10373;3111,9;7261,1
04-08-2021;12;10343;3102,9;7240,1
04-08-2021;13;10194;3058,2;7135,8
04-08-2021;14;10114;3034,2;7079,8
04-08-2021;15;10052;3015,6;7036,4
04-08-2021;16;9878;2963,4;6914,6
04-08-2021;17;9868;2960,4;6907,6
04-08-2021;18;9893;2967,9;6925,1
04-08-2021;19;10237;3071,1;7165,9
04-08-2021;20;10552;3165,6;7386,4
04-08-2021;21;10409;3122,7;7286,3
04-08-2021;22;10266;3079,8;7186,2
04-08-2021;23;9933;2979,9;6953,1
04-08-2021;24;9522;2856,6;6665,4
05-08-2021;1;8974;2692,2;6281,8
05-08-2021;2;8590;2577;6013
05-08-2021;3;8286;2485,8;5800,2
05-08-2021;4;8147;2444,1;5702,9
05-08-2021;5;8098;2429,4;5668,6
05-08-2021;6;8196;2458,8;5737,2
05-08-2021;7;8518;2555,4;5962,6
05-08-2021;8;9119;2735,7;6383,3
05-08-2021;9;9888;2966,4;6921,6
05-08-2021;10;10686;3205,8;7480,2
05-08-2021;11;10719;3215,7;7503,3
05-08-2021;12;10754;3226,2;7527,8
05-08-2021;13;10616;3184,8;7431,2
05-08-2021;14;10552;3165,6;7386,4
05-08-2021;15;10370;3111;7259
05-08-2021;16;10233;3069,9;7163,1
05-08-2021;17;10193;3057,9;7135,1
05-08-2021;18;10179;3053,7;7125,3
05-08-2021;19;10483;3144,9;7338,1
05-08-2021;20;10744;3223,2;7520,8
05-08-2021;21;10672;3201,6;7470,4
05-08-2021;22;10526;3157,8;7368,2
05-08-2021;23;10220;3066;7154
05-08-2021;24;9749;2924,7;6824,3
06-08-2021;1;9178;2753,4;6424,6
06-08-2021;2;8697;2609,1;6087,9
06-08-2021;3;8431;2529,3;5901,7
06-08-2021;4;8263;2478,9;5784,1
06-08-2021;5;8246;2473,8;5772,2
06-08-2021;6;8343;2502,9;5840,1
06-08-2021;7;8747;2624,1;6122,9
06-08-2021;8;9264;2779,2;6484,8
06-08-2021;9;9917;2975,1;6941,9
06-08-2021;10;10425;3127,5;7297,5
06-08-2021;11;10651;3195,3;7455,7
06-08-2021;12;10639;3191,7;7447,3
06-08-2021;13;10491;3147,3;7343,7
06-08-2021;14;10429;3128,7;7300,3
06-08-2021;15;10355;3106,5;7248,5
06-08-2021;16;10259;3077,7;7181,3
06-08-2021;17;10138;3041,4;7096,6
06-08-2021;18;10042;3012,6;7029,4
06-08-2021;19;10405;3121,5;7283,5
06-08-2021;20;10658;3197,4;7460,6
06-08-2021;21;10564;3169,2;7394,8
06-08-2021;22;10453;3135,9;7317,1
06-08-2021;23;10193;3057,9;7135,1
06-08-2021;24;9854;2956,2;6897,8
07-08-2021;1;9402;2820,6;6581,4
07-08-2021;2;8907;2672,1;6234,9
07-08-2021;3;8509;2552,7;5956,3
07-08-2021;4;8279;2483,7;5795,3
07-08-2021;5;8235;2470,5;5764,5
07-08-2021;6;8196;2458,8;5737,2
07-08-2021;7;8297;2489,1;5807,9
07-08-2021;8;8422;2526,6;5895,4
07-08-2021;9;8687;2606,1;6080,9
07-08-2021;10;9357;2807,1;6549,9
07-08-2021;11;9764;2929,2;6834,8
07-08-2021;12;9852;2955,6;6896,4
07-08-2021;13;9905;2971,5;6933,5
07-08-2021;14;9928;2978,4;6949,6
07-08-2021;15;9904;2971,2;6932,8
