Fecha;Hora;"Gx Eólica
[MW]";"Gx. Geotérmica
[MW]";"Gx Hidráulica Pasada
[MW]";"Gx Hidráulica Embalse
[MW]";"Gx Solar
[MW]";Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW];Produccion total;Condicion;Energia faltante [MW];Demanda No Renovable real [MW];Energia vertida
17-02-2021;13;350,2600166;37,609;196,9595452;1303,707;3008,525978;17-02-2021;13;9908;2972,343615;6935,468435;4897,06154;FALSO;;6935,468435;-1924,717925
17-02-2021;14;535,8015807;36,799;199,5424353;1317,316;3079,264678;17-02-2021;14;9988;2996,484413;6991,796964;5168,723694;FALSO;;6991,796964;-2172,239281
17-02-2021;15;743,5540685;36,254;197,8705329;1289,793;3093,101209;17-02-2021;15;10087;3026,057894;7060,801753;5360,57281;FALSO;;7060,801753;-2334,514916
17-02-2021;16;960,2969317;36,793;198,8426053;1301,8845;3066,608373;17-02-2021;16;10058;3017,410471;7040,624433;5564,42541;FALSO;;7040,624433;-2547,014939
17-02-2021;17;1093,8079;36,8215;196,7102443;1231,6655;2929,832261;17-02-2021;17;9911;2973,17309;6937,403876;5488,837405;FALSO;;6937,403876;-2515,664316
17-02-2021;18;1210,987253;37,4725;183,0277946;1283,3255;2784,536081;17-02-2021;18;9700;2909,94417;6789,869729;5499,349129;FALSO;;6789,869729;-2589,404959
17-02-2021;19;1263,01453;38,155;182,6188401;1455,031;2286,777695;17-02-2021;19;9436;2830,907668;6605,451225;5225,597065;FALSO;;6605,451225;-2394,689397
17-02-2021;20;1256,760396;39,184;186,489051;2040,2955;835,9671847;17-02-2021;20;9309;2792,584582;6516,03069;4358,696132;FALSO;;6516,03069;-1566,11155
17-02-2021;21;1109,52536;39,7055;193,5665864;2267,9645;21,5383485;17-02-2021;21;9538;2861,273956;6676,305897;3632,300295;FALSO;;6676,305897;-771,0263392
17-02-2021;22;1008,493808;40,4195;200,0565532;2599,7975;0;17-02-2021;22;9903;2970,800794;6931,868519;3848,767361;FALSO;;6931,868519;-877,9665671
17-02-2021;23;798,0648752;40,58;201,1373217;2611,4855;0;17-02-2021;23;9793;2937,951739;6855,220724;3651,267697;FALSO;;6855,220724;-713,3159581
17-02-2021;24;647,8254583;40,305;200,3762601;2232,8275;0;17-02-2021;24;9345;2803,43531;6541,349057;3121,334218;FALSO;;6541,349057;-317,8989081
18-02-2021;1;556,2411223;40,8375;204,6517378;2042,9585;0;18-02-2021;1;8895;2668,4924;6226,482267;2844,68886;FALSO;;6226,482267;-176,19646
18-02-2021;2;553,3553465;40,793;197,9424292;1860,971;0;18-02-2021;2;8458;2537,29524;5920,355559;2653,061776;FALSO;;5920,355559;-115,766536
18-02-2021;3;570,9553728;40,7835;203,3944505;1847,3215;0;18-02-2021;3;8233;2469,93095;5763,172216;2662,454823;FALSO;;5763,172216;-192,5238735
18-02-2021;4;555,2967106;40,403;203,637798;1661,471;0;18-02-2021;4;8102;2430,605213;5671,412163;2460,808509;FALSO;;5671,412163;-30,20329598
18-02-2021;5;536,477598;40,823;204,3435411;1570,8665;0;18-02-2021;5;8019;2405,74441;5613,403624;2352,510639;VERDADERO;53,23377128;5666,637395;
18-02-2021;6;559,4874883;40,2685;202,9060315;1568,004;0;18-02-2021;6;8033;2410,002641;5623,339495;2370,66602;VERDADERO;39,33662088;5662,676116;
18-02-2021;7;499,4773329;40,462;197,6652171;1452,585;0,573026421;18-02-2021;7;8176;2452,868218;5723,359175;2190,762576;VERDADERO;262,1056413;5985,464816;
18-02-2021;8;459,456569;41,0455;193,5555808;1419,982;65,08367906;18-02-2021;8;8392;2517,729232;5874,701541;2179,123329;VERDADERO;338,6059031;6213,307444;
18-02-2021;9;453,1999082;40,754;198,6862413;1339,923;1071,705121;18-02-2021;9;8941;2682,239764;6258,559449;3104,268271;FALSO;;6258,559449;-422,0285068
18-02-2021;10;350,3348237;39,121;202,2940309;1245,6355;2405,983792;18-02-2021;10;9408;2822,506095;6585,847555;4243,369147;FALSO;;6585,847555;-1420,863052
18-02-2021;11;320,7804758;37,3345;197,7480183;1268,9775;2865,124606;18-02-2021;11;9656;2896,847292;6759,310347;4689,9651;FALSO;;6759,310347;-1793,117808
18-02-2021;12;486,9572487;36,1985;199,1688456;1205,5095;3018,309643;18-02-2021;12;9785;2935,618078;6849,775516;4946,143737;FALSO;;6849,775516;-2010,525659
18-02-2021;13;584,0186887;35,656;206,8827277;1236,74;3104,311887;18-02-2021;13;9834;2950,169068;6883,727824;5167,609303;FALSO;;6883,727824;-2217,440236
18-02-2021;14;741,0891455;35,3805;212,2167995;1186,072;3092,751589;18-02-2021;14;10003;3000,752883;7001,756727;5267,510034;FALSO;;7001,756727;-2266,757151
18-02-2021;15;937,2896639;35,405;212,5043766;1163,717;3052,860178;18-02-2021;15;10076;3022,739215;7053,058169;5401,776219;FALSO;;7053,058169;-2379,037003
18-02-2021;16;1122,461381;35,7075;206,4442249;1210,721;3014,890644;18-02-2021;16;10050;3014,97638;7034,944888;5590,22475;FALSO;;7034,944888;-2575,24837
18-02-2021;17;1241,970328;35,6455;196,9185217;1274,4655;2927,599713;18-02-2021;17;10021;3006,41388;7014,96572;5676,599563;FALSO;;7014,96572;-2670,185683
18-02-2021;18;1415,485411;36,057;191,9898953;1434,799;2680,139776;18-02-2021;18;9788;2936,287466;6851,33742;5758,471082;FALSO;;6851,33742;-2822,183617
18-02-2021;19;1515,158179;36,705;190,020543;1460,6155;2121,216871;18-02-2021;19;9549;2864,803244;6684,540902;5323,716093;FALSO;;6684,540902;-2458,91285
18-02-2021;20;1637,727511;37,6305;193,6246969;1671,498;764,9462782;18-02-2021;20;9364;2809,326709;6555,095654;4305,426986;FALSO;;6555,095654;-1496,100277
18-02-2021;21;1488,079047;38,3805;207,1818513;1869,7155;17,8063643;18-02-2021;21;9498;2849,372074;6648,534839;3621,163263;FALSO;;6648,534839;-771,7911886
18-02-2021;22;1208,797671;39,0575;216,0714885;2220,064;0;18-02-2021;22;9895;2968,604704;6926,74431;3683,99066;FALSO;;6926,74431;-715,3859552
18-02-2021;23;1107,568105;39,3195;209,8813892;1986,9465;0;18-02-2021;23;9672;2901,637583;6770,487694;3343,715494;FALSO;;6770,487694;-442,077911
18-02-2021;24;1057,060511;38,7305;204,0763354;2006,496;0;18-02-2021;24;9185;2755,556629;6429,632134;3306,363346;FALSO;;6429,632134;-550,8067177
19-02-2021;1;968,8374373;38,0985;210,7230645;1727,3165;0;19-02-2021;1;8845;2653,507824;6191,518256;2944,975502;FALSO;;6191,518256;-291,467678
19-02-2021;2;824,1910007;38,03;201,9645849;1447,367;0;19-02-2021;2;8449;2534,801036;5914,53575;2511,552586;VERDADERO;23,24844991;5937,784199;
19-02-2021;3;692,288395;38,0925;205,39974;1355,19;0;19-02-2021;3;8212;2463,730786;5748,705168;2290,970635;VERDADERO;172,7601512;5921,465319;
19-02-2021;4;638,0190866;38,5335;204,5589735;1338,147;0;19-02-2021;4;8158;2447,508068;5710,852159;2219,25856;VERDADERO;228,249508;5939,101667;
19-02-2021;5;583,9651465;38,437;203,32817;1543,888;0;19-02-2021;5;8046;2413,67583;5631,910271;2369,618317;VERDADERO;44,05751374;5675,967784;
19-02-2021;6;585,4408876;38,909;203,261304;1458,426;0;19-02-2021;6;8116;2434,839492;5681,292148;2286,037192;VERDADERO;148,8023002;5830,094448;
19-02-2021;7;577,4766226;39,2595;196,5962164;1536,5845;1,002561381;19-02-2021;7;8277;2483,226886;5794,196066;2350,9194;VERDADERO;132,3074852;5926,503552;
19-02-2021;8;604,4044196;39,2575;189,3039739;1628,2705;80,05888869;19-02-2021;8;8538;2561,528229;5976,899202;2541,295282;VERDADERO;20,2329472;5997,132149;
19-02-2021;9;570,4459777;39,105;185,2472981;1521,835;1085,284494;19-02-2021;9;9080;2723,956975;6355,899607;3401,91777;FALSO;;6355,899607;-677,9607953
19-02-2021;10;465,3697527;37,3805;191,4439064;1301,5915;2395,330297;19-02-2021;10;9605;2881,423035;6723,320415;4391,115956;FALSO;;6723,320415;-1509,692921
19-02-2021;11;434,0719897;36,616;193,8729185;1226,6615;2860,574649;19-02-2021;11;9883;2964,794025;6917,852724;4751,797057;FALSO;;6917,852724;-1787,003033
19-02-2021;12;470,4574813;36,057;193,3315923;1217,089;3054,867119;19-02-2021;12;10023;3006,855599;7015,996397;4971,802193;FALSO;;7015,996397;-1964,946594
19-02-2021;13;582,3210142;34,727;190,3668806;1155,3145;3163,200731;19-02-2021;13;10153;3045,849969;7106,983261;5125,930126;FALSO;;7106,983261;-2080,080157
19-02-2021;14;763,3530052;34,1835;192,2456516;1255,221;3179,742164;19-02-2021;14;10252;3075,554559;7176,29397;5424,745321;FALSO;;7176,29397;-2349,190762
19-02-2021;15;908,1540973;33,843;192,9386867;1290,345;3132,166136;19-02-2021;15;10282;3084,665372;7197,552536;5557,44692;FALSO;;7197,552536;-2472,781548
19-02-2021;16;1058,016467;34,0285;190,777348;1180,108;3077,895016;19-02-2021;16;10343;3102,95149;7240,220144;5540,825331;FALSO;;7240,220144;-2437,873841
19-02-2021;17;1209,742468;34,2295;192,7968812;1201,7425;2985,305261;19-02-2021;17;10140;3041,857672;7097,6679;5623,81661;FALSO;;7097,6679;-2581,958939
19-02-2021;18;1346,769661;34,6745;174,7405777;1330,2395;2777,835287;19-02-2021;18;9868;2960,400262;6907,60061;5664,259526;FALSO;;6907,60061;-2703,859264
19-02-2021;19;1484,374644;35,363;179,0009408;1383,7585;2212,715746;19-02-2021;19;9576;2872,914748;6703,467744;5295,212831;FALSO;;6703,467744;-2422,298083
19-02-2021;20;1479,46989;36,142;179,8050469;1779,027;793,9245927;19-02-2021;20;9427;2827,990803;6598,645207;4268,36853;FALSO;;6598,645207;-1440,377726
19-02-2021;21;1333,421893;36,7575;186,4612335;2111,2645;17,7208934;19-02-2021;21;9579;2873,82658;6705,595353;3685,62602;FALSO;;6705,595353;-811,7994399
19-02-2021;22;1099,695727;37,2655;195,9943693;2597,1115;0;19-02-2021;22;9994;2998,078877;6995,517379;3930,067096;FALSO;;6995,517379;-931,9882194
19-02-2021;23;931,855346;37,465;195,2700691;2434,579;0;19-02-2021;23;9878;2963,403914;6914,609132;3599,169415;FALSO;;6914,609132;-635,7655015
19-02-2021;24;861,7827721;37,623;193,2307123;2006,649;0;19-02-2021;24;9459;2837,840033;6621,626744;3099,285484;FALSO;;6621,626744;-261,4454511
20-02-2021;1;762,0608951;38,494;198,6164294;1903,6715;0;20-02-2021;1;9133;2739,855304;6392,995708;2902,842825;FALSO;;6392,995708;-162,987521
20-02-2021;2;654,9791145;38,484;198,191682;1760,9935;0;20-02-2021;2;8780;2634,128834;6146,300612;2652,648297;FALSO;;6146,300612;-18,51946296
20-02-2021;3;640,2484694;38,8155;197,8976422;1594,037;0;20-02-2021;3;8527;2558,073901;5968,839102;2470,998612;VERDADERO;87,07528942;6055,914392;
20-02-2021;4;581,5692196;38,1675;201,6435892;1645,7065;0;20-02-2021;4;8376;2512,929761;5863,502777;2467,086809;VERDADERO;45,84295263;5909,345729;
20-02-2021;5;562,6742961;38,574;198,1500153;1662,995;0;20-02-2021;5;8367;2510,156706;5857,032315;2462,393311;VERDADERO;47,7633951;5904,79571;
20-02-2021;6;600,92258;38,1155;199,7656437;1804,4135;0;20-02-2021;6;8332;2499,537788;5832,25484;2643,217224;FALSO;;5832,25484;-143,6794353
20-02-2021;7;529,3305011;37,6535;193,8454118;1935,635;0,303803881;20-02-2021;7;8446;2533,903622;5912,441784;2696,768217;FALSO;;5912,441784;-162,864595
20-02-2021;8;525,3177811;37,5805;191,4347517;1787,2875;53,08364773;20-02-2021;8;8444;2533,087534;5910,537578;2594,704181;FALSO;;5910,537578;-61,61664698
20-02-2021;9;478,1408409;36,7195;189,0989974;1566,928;1078,124153;20-02-2021;9;8586;2575,912507;6010,462517;3349,011491;FALSO;;6010,462517;-773,0989838
20-02-2021;10;298,0698566;35,7715;184,782313;1498,656;2479,018038;20-02-2021;10;8986;2695,720934;6290,015513;4496,297708;FALSO;;6290,015513;-1800,576773
20-02-2021;11;285,6698304;34,578;185,1361557;1272,696;2924,661064;20-02-2021;11;9274;2782,223655;6491,855196;4702,74105;FALSO;;6491,855196;-1920,517395
20-02-2021;12;233,8731586;34,439;184,389861;1262,513;3096,032214;20-02-2021;12;9475;2842,508998;6632,520996;4811,247234;FALSO;;6632,520996;-1968,738235
20-02-2021;13;197,0396363;34,3055;190,119099;1275,857;3188,068122;20-02-2021;13;9601;2880,382564;6720,89265;4885,389357;FALSO;;6720,89265;-2005,006793
20-02-2021;14;226,832051;34,5695;191,4911675;1313,343;3186,402727;20-02-2021;14;9728;2918,264388;6809,283573;4952,638446;FALSO;;6809,283573;-2034,374057
20-02-2021;15;289,3222864;34,7195;190,6445631;1308,6445;3145,54891;20-02-2021;15;9729;2918,605766;6810,080121;4968,87976;FALSO;;6810,080121;-2050,273993
20-02-2021;16;395,8875211;34,9495;191,460929;1241,5815;3086,649303;20-02-2021;16;9633;2890,03024;6743,403894;4950,528753;FALSO;;6743,403894;-2060,498513
20-02-2021;17;487,9612842;35,451;191,2147725;1245,821;2926,446683;20-02-2021;17;9398;2819,494467;6578,820422;4886,89474;FALSO;;6578,820422;-2067,400273
20-02-2021;18;606,9649165;35,9945;177,2465492;1383,093;2744,674487;20-02-2021;18;9301;2790,418755;6510,977095;4947,973453;FALSO;;6510,977095;-2157,554698
20-02-2021;19;724,4161525;36,3465;177,6886057;1458,895;2224,192926;20-02-2021;19;9196;2758,777254;6437,146927;4621,539184;FALSO;;6437,146927;-1862,76193
20-02-2021;20;863,3268867;37,378;175,7299722;1988,5585;802,2752364;20-02-2021;20;9164;2749,200149;6414,800347;3867,268595;FALSO;;6414,800347;-1118,068447
20-02-2021;21;939,1777889;38,4855;185,4636089;2079,1005;16,44521588;20-02-2021;21;9323;2796,912063;6526,128146;3258,672614;FALSO;;6526,128146;-461,760551
20-02-2021;22;833,2100227;39,094;192,048898;2304,031;0;20-02-2021;22;9731;2919,364621;6811,850782;3368,383921;FALSO;;6811,850782;-449,0192998
20-02-2021;23;663,0269307;39,5855;195,0281729;2216,7695;0;20-02-2021;23;9520;2856,130185;6664,303765;3114,410104;FALSO;;6664,303765;-258,2799188
20-02-2021;24;511,1562584;39,415;192,8567648;2200,826;0;20-02-2021;24;9132;2739,658369;6392,536193;2944,254023;FALSO;;6392,536193;-204,5956547
21-02-2021;1;501,336743;40,0675;191,1954766;1953,6745;0;21-02-2021;1;8812;2643,681678;6168,590582;2686,27422;FALSO;;6168,590582;-42,59254139
21-02-2021;2;456,4507563;40,127;196,9117708;1782,137;0;21-02-2021;2;8467;2540,122347;5926,952143;2475,626527;VERDADERO;64,4958201;5991,447964;
21-02-2021;3;461,56928;40,1705;196,6143517;1757,281;0;21-02-2021;3;8217;2465,067567;5751,824324;2455,635132;VERDADERO;9,432435788;5761,25676;
21-02-2021;4;485,757335;40,402;196,8151003;1816,223;0;21-02-2021;4;8026;2407,783938;5618,162522;2539,197435;FALSO;;5618,162522;-131,4134971
21-02-2021;5;488,7043618;40,1745;197,4142049;1984,028;0;21-02-2021;5;8008;2402,358814;5605,5039;2710,321067;FALSO;;5605,5039;-307,9622526
21-02-2021;6;462,0363915;40,5455;192,8153693;1838,145;0;21-02-2021;6;7946;2383,855512;5562,329528;2533,542261;FALSO;;5562,329528;-149,6867486
21-02-2021;7;433,7205997;39,5155;189,6885144;1893,0005;0,476050776;21-02-2021;7;7906;2371,910921;5534,458815;2556,401165;FALSO;;5534,458815;-184,4902442
21-02-2021;8;453,2737998;38,9745;184,6926738;1784,647;65,0716117;21-02-2021;8;7809;2342,577485;5466,014131;2526,659585;FALSO;;5466,014131;-184,0821007
21-02-2021;9;427,7581972;38,7495;183,3903129;1468,739;1094,26294;21-02-2021;9;7845;2353,619296;5491,778358;3212,89995;FALSO;;5491,778358;-859,2806538
21-02-2021;10;384,1274026;37,7435;183,8045495;1278,782;2399,0359;21-02-2021;10;8229;2468,765897;5760,45376;4283,493352;FALSO;;5760,45376;-1814,727455
21-02-2021;11;441,4536664;37,101;188,2057328;1215,9145;2852,981177;21-02-2021;11;8546;2563,915182;5982,468758;4735,656076;FALSO;;5982,468758;-2171,740894
21-02-2021;12;416,3339702;35,8915;186,2650778;1235,3185;3057,319173;21-02-2021;12;8819;2645,553448;6172,958046;4931,128221;FALSO;;6172,958046;-2285,574773
21-02-2021;13;553,0580409;34,8695;189,5535436;1228,301;3092,966842;21-02-2021;13;9020;2705,880717;6313,721672;5098,748927;FALSO;;6313,721672;-2392,86821
21-02-2021;14;795,2936652;34,4355;192,6627907;1221,041;3119,116041;21-02-2021;14;9203;2760,852488;6441,989138;5362,548997;FALSO;;6441,989138;-2601,696509
21-02-2021;15;1135,795073;34,6775;188,4379313;1213,0485;3073,752728;21-02-2021;15;9169;2750,654949;6418,194882;5645,711732;FALSO;;6418,194882;-2895,056783
21-02-2021;16;1282,703801;35,0015;190,9185751;1220,216;3067,281284;21-02-2021;16;9076;2722,772807;6353,136549;5796,12116;FALSO;;6353,136549;-3073,348354
21-02-2021;17;1387,67694;35,1585;190,072615;1183,8635;2933,088614;21-02-2021;17;9019;2705,766161;6313,454375;5729,860169;FALSO;;6313,454375;-3024,094008
21-02-2021;18;1493,734501;35,2755;180,7654534;1215,2805;2758,340212;21-02-2021;18;8937;2681,037521;6255,754216;5683,396166;FALSO;;6255,754216;-3002,358645
21-02-2021;19;1571,207423;35,8085;183,6055565;1272,366;2191,989109;21-02-2021;19;8929;2678,610212;6250,090494;5254,976589;FALSO;;6250,090494;-2576,366377
21-02-2021;20;1658,60097;37,0195;179,4128107;1547,5;771,268834;21-02-2021;20;8944;2683,229912;6260,869795;4193,802115;FALSO;;6260,869795;-1510,572203
21-02-2021;21;1653,595138;38,1445;185,8338249;1761,241;14,73581433;21-02-2021;21;9209;2762,708864;6446,320684;3653,550277;FALSO;;6446,320684;-890,8414127
21-02-2021;22;1582,249059;38,252;194,2240481;2216,147;0;21-02-2021;22;9651;2895,336539;6755,785259;4030,872107;FALSO;;6755,785259;-1135,535568
21-02-2021;23;1462,507527;37,9475;193,6500952;2359,395;0;21-02-2021;23;9480;2843,955435;6635,896014;4053,500122;FALSO;;6635,896014;-1209,544688
21-02-2021;24;1398,320302;37,7955;189,656934;2125,302;0;21-02-2021;24;9073;2721,965671;6351,253233;3751,074736;FALSO;;6351,253233;-1029,109065
22-02-2021;1;1281,602523;37,8795;198,0815785;1952,703;0;22-02-2021;1;8693;2607,859668;6085,005892;3470,266602;FALSO;;6085,005892;-862,4069335
22-02-2021;2;941,2305164;38,3145;197,3240663;1846,6625;0;22-02-2021;2;8437;2530,954275;5905,559975;3023,531583;FALSO;;5905,559975;-492,5773078
22-02-2021;3;773,5907012;38,603;197,9980868;1517,479;0;22-02-2021;3;8158;2447,509689;5710,855941;2527,670788;FALSO;;5710,855941;-80,1610989
22-02-2021;4;719,3426579;38,7035;196,7452807;1405,0665;0;22-02-2021;4;8030;2409,136022;5621,317384;2359,857939;VERDADERO;49,2780832;5670,595467;
22-02-2021;5;656,37605;38,7999;195,8013852;1479,03;0;22-02-2021;5;8033;2409,962082;5623,244857;2370,007335;VERDADERO;39,95474635;5663,199603;
22-02-2021;6;596,0956028;38,6258;194,8301219;1553,9185;0;22-02-2021;6;8074;2422,224414;5651,856967;2383,470025;VERDADERO;38,75438955;5690,611356;
22-02-2021;7;518,6005568;38,8572;188,5751533;1667,201;1,264098498;22-02-2021;7;8310;2492,851852;5816,654322;2414,498009;VERDADERO;78,35384369;5895,008166;
22-02-2021;8;395,0198925;38,2419;190,5912733;1833,6045;94,54576894;22-02-2021;8;8658;2597,361067;6060,509156;2552,003335;VERDADERO;45,35773199;6105,866888;
22-02-2021;9;320,1888362;38,0412;185,5289741;1669,345;995,822431;22-02-2021;9;9226;2767,770467;6458,131089;3208,926441;FALSO;;6458,131089;-441,1559747
22-02-2021;10;247,8227711;37,3315;189,2722003;1432,6045;2273,344624;22-02-2021;10;9692;2907,743366;6784,73452;4180,375595;FALSO;;6784,73452;-1272,63223
22-02-2021;11;338,955108;36,4913;188,8715328;1383,96;2780,66593;22-02-2021;11;10055;3016,441098;7038,362563;4728,943871;FALSO;;7038,362563;-1712,502773
22-02-2021;12;364,6657004;35,5018;184,366142;1405,6205;2996,802012;22-02-2021;12;10299;3089,654538;7209,193922;4986,956154;FALSO;;7209,193922;-1897,301617
22-02-2021;13;622,3022435;35,029;189,3928536;1191,533;3081,896162;22-02-2021;13;10421;3126,250797;7294,585192;5120,153259;FALSO;;7294,585192;-1993,902463
22-02-2021;14;970,427476;34,7691;188,1438198;1195,3655;3070,928993;22-02-2021;14;10505;3151,598457;7353,729734;5459,634889;FALSO;;7353,729734;-2308,036432
22-02-2021;15;1204,74695;34,5157;192,6393291;1233,5375;3046,556782;22-02-2021;15;10597;3179,061822;7417,810918;5711,996261;FALSO;;7417,810918;-2532,934439
22-02-2021;16;1345,140929;35,7339;190,4473404;1332,901;2982,458242;22-02-2021;16;10612;3183,577087;7428,346537;5886,681411;FALSO;;7428,346537;-2703,104324
22-02-2021;17;1542,230501;37,4207;192,4898795;1370,823;2875,253907;22-02-2021;17;10532;3159,584269;7372,363293;6018,217988;FALSO;;7372,363293;-2858,633719
22-02-2021;18;1605,463259;37,739;181,9844629;1536,4585;2597,496433;22-02-2021;18;10357;3107,217635;7250,174481;5959,141655;FALSO;;7250,174481;-2851,92402
22-02-2021;19;1662,358455;37,7712;177,979648;1551,6895;1998,259925;22-02-2021;19;10064;3019,053664;7044,45855;5428,058728;FALSO;;7044,45855;-2409,005064
22-02-2021;20;1718,274582;37,838;180,5183942;1704,0045;713,2116027;22-02-2021;20;9935;2980,597349;6954,727147;4353,847079;FALSO;;6954,727147;-1373,24973
22-02-2021;21;1724,189532;38,4282;185,1239395;1972,116;12,60425537;22-02-2021;21;10136;3040,770035;7095,130082;3932,461927;FALSO;;7095,130082;-891,6918917
22-02-2021;22;1588,296954;37,9127;190,55243;2082,0565;0;22-02-2021;22;10466;3139,857429;7326,334;3898,818584;FALSO;;7326,334;-758,9611553
22-02-2021;23;1439,576024;38,0987;190,3825585;1725,561;0;22-02-2021;23;9875;2962,537453;6912,587391;3393,618283;FALSO;;6912,587391;-431,0808294
22-02-2021;24;1151,407489;37,7078;189,8760049;1792,969;0;22-02-2021;24;9524;2857,060604;6666,474743;3171,960294;FALSO;;6666,474743;-314,8996896
23-02-2021;1;983,7486193;37,9769;191,7915311;1799,154;0;23-02-2021;1;9304;2791,124848;6512,624646;3012,67105;FALSO;;6512,624646;-221,5462023
23-02-2021;2;934,8197539;37,9682;193,2448448;1672,59;0;23-02-2021;2;8928;2678,460701;6249,741636;2838,622799;FALSO;;6249,741636;-160,1620976
23-02-2021;3;902,2520058;38,4277;194,7059738;1693,3765;0;23-02-2021;3;8700;2609,860619;6089,674777;2828,76218;FALSO;;6089,674777;-218,9015611
23-02-2021;4;826,8397909;38,1616;192,8687381;1675,5255;0;23-02-2021;4;8561;2568,30599;5992,713977;2733,395629;FALSO;;5992,713977;-165,089639
23-02-2021;5;759,573799;37,4214;191,0183956;1610,697;0;23-02-2021;5;8569;2570,824448;5998,590378;2598,710595;FALSO;;5998,590378;-27,88614696
23-02-2021;6;619,4168457;37,6041;192,3101733;1654,593;0;23-02-2021;6;8623;2586,919749;6036,146081;2503,924119;VERDADERO;82,99562982;6119,14171;
